tmdb_id,title,release_date,runtime,budget,revenue,cast,crew,countries,status,overview,popularity,vote_average,vote_count,tagline,genres,production_companies
4512,The Assassination of Jesse James by the Coward Robert Ford,2007-09-20,160,30000000,14711793,"['Brad Pitt', 'Casey Affleck', 'Sam Rockwell', 'Paul Schneider', 'Jeremy Renner', 'Garret Dillahunt', 'Sam Shepard', 'Mary-Louise Parker', 'Zooey Deschanel', 'Ted Levine']","['Lisa Ellzey', 'Andrew Dominik', 'Ridley Scott', 'Ron Hansen', 'Jules Daly', 'Brad Pitt', 'Andrew Dominik', 'Patricia Norris', 'David Valdes', 'Roger Deakins']","['CA', 'GB', 'US']",Released,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",3.6261,7.061,2742,Beyond the myth lies America's greatest betrayal,"['Drama', 'Western']","['Plan B Entertainment', 'Virtual Studios', 'Scott Free Productions', 'Alberta Film Entertainment', 'Warner Bros. Pictures']"
10760,Sydney White,2007-09-21,108,16500000,13620075,"['Amanda Bynes', 'Sara Paxton', 'Matt Long', 'Jeremy Howard', 'Danny Strong', 'Jack Carpenter', 'John Schneider', 'Samm Levine', 'Arnie Pantoja', 'Crystal Hunt']","['Joe Nussbaum', 'Guy McElwaine', 'Mark Irwin', 'Pam Dixon', 'Danny Saphire', 'Clifford Werber', 'Deborah Lurie', 'Mark Garner', 'Shawn McFall', 'Andrew White']",['US'],Released,"College freshman Sydney White arrives at Southern Atlantic University, determined to pledge her late mother's sorority. Unfortunately, she finds that the sisterhood has changed since her parent's day. Banished to a condemned house, Sydney joins forces with seven outcasts to take over the student government and win equal rights for nerd and noted alike.",2.008,6.5,1100,Freshman year is no fairytale,['Comedy'],['Morgan Creek Entertainment']
10030,Good Luck Chuck,2007-09-21,101,25000000,59768495,"['Dane Cook', 'Jessica Alba', 'Dan Fogler', 'Ellia English', 'Lonny Ross', 'Troy Gentile', 'Chelan Simmons', 'Mackenzie Mowat', 'Sasha Pieterse', 'Caroline Ford']","['Nancy Green-Keyes', 'Tony Wohlgemuth', 'K.J. Johnson', 'Mike Karz', 'Mark S. Freeborn', 'Julia Wong', 'Aaron Zigman', 'Brian Volk-Weiss', 'Michael Paseornek', 'Mark Helfrich']",['US'],Released,"Cursed since childhood, dentist Charlie Logan cannot find the right woman. Even worse, he learns that each of his ex-girlfriends finds true love with the man she meets after her relationship with him ends. Hearing of Charlie's reputation as a good-luck charm, women from all over line up for a quick tryst. But when Charlie meets the woman of his dreams, he must find a way to break the curse or risk losing her to the next man she meets.",4.8574,5.9,1629,He has to break his curse before she breaks his heart.,"['Comedy', 'Romance']","['Milestone Entertainment', 'Lionsgate', 'Karz Entertainment']"
5915,Into the Wild,2007-09-21,148,15000000,56255142,"['Emile Hirsch', 'Marcia Gay Harden', 'William Hurt', 'Jena Malone', 'Brian H. Dierker', 'Catherine Keener', 'Vince Vaughn', 'Kristen Stewart', 'Hal Holbrook', 'Thure Lindhardt']","['Sean Penn', 'Sean Penn', 'Éric Gautier', 'Jay Cassidy', 'Mary Claire Hannan', 'Michael Brook', 'Eddie Vedder', 'Kaki King', 'Gary Archer', 'Derek R. Hill']",['US'],Released,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",6.4125,7.799,10072,Into the heart. Into the soul.,"['Adventure', 'Drama']","['River Road Entertainment', 'Paramount Vantage', 'Linson Entertainment', 'Square One C.I.H.', 'Into the Wild']"
7972,Before the Devil Knows You're Dead,2007-09-26,117,18000000,25005257,"['Philip Seymour Hoffman', 'Ethan Hawke', 'Albert Finney', 'Marisa Tomei', 'Aleksa Palladino', 'Michael Shannon', 'Amy Ryan', 'Sarah Livingston', ""Brían F. O'Byrne"", 'Rosemary Harris']","['Belle Avery', 'Michael Cerenzie', 'Sidney Lumet', 'Sam Zaharis', 'Paul Parmar', 'David Bergstein', 'William S. Gilmore', 'Jeffry Melnick', 'Ron Fortunato', 'Brian Linse']","['US', 'GB']",Released,"When two brothers organize the robbery of their parents' jewelry store, the job goes horribly wrong, triggering a series of events that send them and their family hurtling towards a shattering climax.",3.2123,7.121,1703,No one was supposed to get hurt.,"['Crime', 'Drama', 'Thriller']","['Michael Cerenzie Productions', 'Capitol Films', 'Linsefilm', 'Unity Productions', 'Funky Buddha Productions', 'EFD Films']"
3877,Things We Lost in the Fire,2007-09-26,113,16000000,2849142,"['Halle Berry', 'Benicio del Toro', 'David Duchovny', 'Alison Lohman', 'Omar Benson Miller', 'John Carroll Lynch', 'Alexis Llewellyn', 'Micah Berry', 'Sarah Dubrovsky', 'Liam James']","['Susanne Bier', 'Allan Loeb', 'Sam Mendes', 'Sam Mercer', 'Mark Sourian', 'Allan Loeb', 'Jeremy Kramer', 'Barbara Kelly', 'Pippa Harris', 'Johan Söderqvist']",['US'],Released,"A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss.",1.6273,6.6,385,Hope comes with letting go.,['Drama'],"['Neal Street Productions', 'DreamWorks Pictures']"
13680,The Game Plan,2007-09-28,110,22000000,147880543,"['Dwayne Johnson', 'Madison Pettis', 'Kyra Sedgwick', 'Roselyn Sánchez', 'Morris Chestnut', 'Hayes MacArthur', 'Brian J. White', 'Jamal Duff', 'Paige Turco', 'Gordon Clapp']","['Gordon Gray', 'Mark Ciardi', 'Andy Fickman', 'Michael Jablow', 'Shawnna Thibodeau', 'Rosie Bernhard', 'Chick Bernhard', 'Tanoai Reed', 'Greg Gardiner', 'James Kelley']",['US'],Released,"Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child.",4.3452,6.505,2169,"Half his size, twice the trouble ... and she's moving in.","['Comedy', 'Family']","['Monkey Dance Productions', 'Walt Disney Pictures', 'Mayhem Pictures']"
10520,Itty Bitty Titty Committee,2007-09-28,87,1000000,18479,"['Melonie Díaz', 'Nicole Vicius', 'Daniel Sea', 'Deak Evgenikos', 'Lauren Mollica', 'Guinevere Turner', 'Carly Pope', 'Melanie Mayron', 'Ana Mercedes', 'Cecile Rivore']","['Carmen Cuba', 'Radio Sloan', 'Melissa Meister', 'Jane Pia Abramowitz', 'Nina Alexander', 'Christine A. Maier', 'Stacy Codikow', 'Tina Mabry', 'Abigail Shafran', 'Jamie Babbit']",['US'],Released,"High School grad and all American gal, Anna, finds her purpose and herself after she hooks up with the radical feminists in The Itty Bitty Titty Committee.",0.9195,5.5,52,Every generation needs a new revolution,['Comedy'],['Power Up Films']
4566,Michael Clayton,2007-09-28,120,25000000,92991835,"['George Clooney', 'Tom Wilkinson', 'Tilda Swinton', 'Sydney Pollack', ""Michael O'Keefe"", 'Ken Howard', 'Sean Cullen', 'Merritt Wever', 'Austin Williams', 'Robert Prescott']","['Steven Soderbergh', 'James Newton Howard', 'Kerry Orent', 'Anthony Minghella', 'Sydney Pollack', 'James A. Holt', 'George Clooney', 'Robert Elswit', 'Jennifer Fox', 'Steve Samuels']",['US'],Released,"A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.",2.6199,6.79,1957,The truth can be adjusted.,"['Drama', 'Thriller', 'Crime']","['Castle Rock Entertainment', 'Mirage Enterprises', 'Section Eight', 'Samuels Media']"
12247,Shotgun Stories,2007-10-01,92,250000,168237,"['Michael Shannon', 'Douglas Ligon', 'Barlow Jacobs', 'Michael Abbott Jr.', 'Travis Smith', 'Lynnsee Provence', 'David Rhodes', 'Glenda Pannell', 'G. Alan Wilkins', 'Natalie Canerday']","['Nick Thurlow', 'Steven Gonzales', 'David Gordon Green', 'Adam Stone', 'Lisa Muskat', 'John Portnoy', 'Lucero', 'Jeff Nichols', 'Jeff Nichols', 'Todd Williams']",['US'],Released,"Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas, these brothers discover the lengths to which each will go to protect their family.",1.0561,6.9,208,Two families. One feud. No going back.,"['Drama', 'Thriller']","['A Lucky Old Sun Production', 'Muskat Filmed Properties', 'Upload Films']"
3902,I'm Not There,2007-10-01,135,20000000,4001121,"['Christian Bale', 'Cate Blanchett', 'Marcus Carl Franklin', 'Richard Gere', 'Heath Ledger', 'Ben Whishaw', 'Charlotte Gainsbourg', 'David Cross', 'Bruce Greenwood', 'Julianne Moore']","['Todd Haynes', 'Edward Lachman', 'John Dunn', 'Todd Haynes', 'Judy Becker', 'Christine Vachon', 'James D. Stern', 'John Sloss', 'Jay Rabinowitz', 'Oren Moverman']","['DE', 'US']",Released,"Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.",1.9124,6.5,765,"All I can do is be me, whoever that is.","['Drama', 'Music']","['Endgame Entertainment', 'Killer Films', 'John Wells Productions', 'John Goldwyn Productions', 'VIP Medienfonds 4', 'Rising Star Productions', 'Grey Water Park Productions']"
1961,My Name Is Bruce,2007-10-01,84,1500000,173066,"['Bruce Campbell', 'Taylor Sharpe', 'Grace Thorsen', 'Ted Raimi', 'Ellen Sandweiss', 'Ben McCain', 'Timothy Patrick Quill', 'Logan Martin', 'Ali Akay', 'Ariel Badenhop']","['Bruce Campbell', 'Mark Verheiden', 'Bruce Campbell', 'Craig ""Kif"" Sanborn', 'Claudia Everett', 'George Costello', 'Kurt Rauf', 'Joseph LoDuca', 'Mike Richardson', 'M. Scott Smith']",['US'],Released,B-movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon.,0.7508,5.797,360,Fearless! Unstoppable! Ready For His Close-Up!,"['Comedy', 'Horror', 'Fantasy']","['Dark Horse Entertainment', 'Image Entertainment']"
6639,Love in the Time of Cholera,2007-10-04,139,45000000,4607608,"['Javier Bardem', 'Giovanna Mezzogiorno', 'Benjamin Bratt', 'John Leguizamo', 'Fernanda Montenegro', 'Catalina Sandino Moreno', 'Alicia Borrachero', 'Liev Schreiber', 'Laura Harring', 'Héctor Elizondo']","['Michael Nozik', 'Marit Allen', 'Andrew Molasky', 'Dylan Russell', 'Danny Greenspun', 'Chris Law', 'Michael Roban', 'Mick Audsley', 'Gabriel García Márquez', 'Scott Steindorff']","['US', 'GB']",Released,"In Colombia just after the Great War, an old man falls from a ladder; dying, he professes great love for his wife. After the funeral, a man calls on the widow - she dismisses him angrily. Flash back more than 50 years to the day Florentino Ariza, a telegraph boy, falls in love with Fermina Daza, the daughter of a mule trader.",2.3153,6.633,402,How long would you wait for love?,"['Drama', 'Romance']","['New Line Cinema', 'Summit Entertainment', 'Stone Village Pictures', 'Grosvenor Park Productions']"
9038,The Heartbreak Kid,2007-10-05,116,60000000,128453183,"['Ben Stiller', 'Malin Åkerman', 'Michelle Monaghan', 'Jerry Stiller', 'Rob Corddry', 'Mae LaBorde', 'Carlos Mencia', 'Scott Wilson', 'Polly Holliday', 'Danny McBride']","['Bobby Farrelly', 'Peter Farrelly', 'Kevin Barnett', 'Leslie Dixon', 'Bobby Farrelly', 'Ted Field', 'Matthew F. Leonetti', 'Alan Baumgarten', 'Scot Armstrong', 'Scott Wilder']",['US'],Released,"Eddie, the 40-year-old confirmed bachelor finally says ""I do"" to the beautiful and sexy Lila. But during their honeymoon in Mexico, the woman of his dreams turns out to be a total nightmare, and the guy who could never pull the trigger realizes he’s jumped the gun.",3.1633,5.748,1734,He waited all his life to get married. Too bad he didn't wait another week.,"['Comedy', 'Romance']","['Conundrum Entertainment', 'Davis Entertainment', 'DreamWorks Pictures', 'Radar Pictures']"
2274,The Seeker: The Dark Is Rising,2007-10-05,99,45000000,31852619,"['Alexander Ludwig', 'Ian McShane', 'Christopher Eccleston', 'Gregory Smith', 'Wendy Crewson', 'James Cosmo', 'Amelia Warner', 'Drew Tyler Bell', 'John Benjamin Hickey', 'Frances Conroy']","['Susan Cooper', 'John Hodge', 'Marc Platt', 'Christophe Beck', 'Joel Ransom', 'Geoffrey Rowland', 'Eric A. Sears', 'David Lee', 'Bill Crutcher', 'Julia Dehoff']",['US'],Released,A boy's life is turned upside down when he learns that he is the last of a group of immortal warriors who have dedicated their lives to fighting the forces of the dark.,1.5418,5.45,440,Even the smallest of light... shines in the darkness,"['Adventure', 'Drama', 'Fantasy', 'Family', 'Thriller']","['Marc Platt Productions', 'Walden Media', '20th Century Fox']"
10946,Earth,2007-10-10,90,15000000,109000000,"['Patrick Stewart', 'Constantino Romero', 'James Earl Jones', 'Ken Watanabe', 'Ulrich Tukur', 'Anggun']","['Alastair Fothergill', 'Mark Linfield', 'Leslie Megahey', 'Stefan Beiten', 'Andre Sikojev', 'Sophokles Tasioulis', 'Alix Tidmarsh', 'Nikolaus Weil', 'George Fenton', 'Richard Brooks Burton']","['FR', 'GB']",Released,"An epic story of adventure, starring some of the most magnificent and courageous creatures alive, awaits you in EARTH. Disneynature brings you a remarkable story of three animal families on a journey across our planet – polar bears, elephants and humpback whales.",2.2441,7.6,365,The remarkable story of three families.,['Documentary'],"['Disneynature', 'Gaumont', 'BBC Studios Natural History Unit']"
17202,Why Did I Get Married?,2007-10-12,113,15000000,55862886,"['Tyler Perry', 'Janet Jackson', 'Jill Scott', 'Sharon Leal', 'Tasha Smith', 'Malik Yoba', 'Richard T. Jones', 'Michael Jai White', 'Lamman Rucker', 'Kaira Akita']","['Tyler Perry', 'Tyler Perry', 'Aaron Zigman', 'Toyomichi Kurita', 'Reuben Cannon', 'Tyler Perry', 'Lauren Fitzsimmons', 'Maysie Hoy', 'Keith G. Lewis']",['US'],Released,"Eight married college friends plus one other non-friend (all of whom have achieved middle to upper class economic status) go to Colorado for their annual week-long reunion, but the mood shifts when one couple's infidelity comes to light. As secrets are revealed, each couple begins to question their own relationship.",1.6636,6.5,167,Because we complete each other's sentences.,"['Comedy', 'Drama']",['Lions Gate Films']
6615,Lars and the Real Girl,2007-10-12,107,12000000,11293663,"['Ryan Gosling', 'Emily Mortimer', 'Paul Schneider', 'R.D. Reid', 'Kelli Garner', 'Nancy Beatty', 'Doug Lennox', 'Joe Bostick', 'Liz Gordon', 'Nicky Guadagni']","['Craig Gillespie', 'John Cameron', 'Sarah Aubrey', 'Sidney Kimmel', 'William Horberg', 'Bruce Toll', 'Peter Berg', 'Adam Kimmel', 'Tatiana S. Riegel', 'Kirston Mann']",['US'],Released,"Extremely shy Lars finds it impossible to make friends or socialize. His brother and sister-in-law worry about him, so when he announces that he has a girlfriend he met on the Internet, they are overjoyed. But Lars' new lady is a life-size plastic woman. On the advice of a doctor, his family and the rest of the community go along with his delusion.",3.7211,7.2,2044,The search for true love begins outside the box.,"['Comedy', 'Drama', 'Romance']","['Sidney Kimmel Entertainment', 'Lars Productions']"
2001,We Own the Night,2007-10-12,118,21000000,55033767,"['Joaquin Phoenix', 'Mark Wahlberg', 'Eva Mendes', 'Robert Duvall', 'Alex Veadov', 'Paul Herman', 'Antoni Corone', 'Tony Musante', 'Katie Condidorio', 'Danny Hoch']","['Joaquín Baca-Asay', 'Douglas Aibel', 'Marc Butan', 'Ford Wheeler', 'James Gray', 'Mark Wahlberg', 'James Gray', 'Nick Wechsler', 'John Axelrad', 'Catherine Davis']",['US'],Released,A New York nightclub manager tries to save his brother and father from Russian mafia hitmen.,2.4027,6.691,1487,Two brothers on opposite sides of the law. Beyond their differences lies loyalty.,"['Drama', 'Crime', 'Thriller']","['2929 Productions', 'Nick Wechsler Productions', 'Columbia Pictures']"
4513,30 Days of Night,2007-10-17,113,30000000,80276156,"['Josh Hartnett', 'Melissa George', 'Danny Huston', 'Ben Foster', 'Mark Boone Junior', 'Mark Rendall', 'Amber Sainsbury', 'Manu Bennett', 'Megan Franich', 'Craig Hall']","['David Slade', 'Stuart Beattie', 'Steve Niles', 'Steve Niles', 'Brian Nelson', 'Sam Raimi', 'Robert Tapert', 'Nathan Kahane', 'Mike Richardson', 'Aubrey Henderson']","['NZ', 'US']",Released,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",4.3106,6.436,3026,They're Coming!,"['Horror', 'Thriller']","['HorrorFlix', 'Columbia Pictures', 'Ghost House Pictures', 'Dark Horse Entertainment', 'Mandate International']"
44663,Moscow Chill,2007-10-18,90,1000000,45964,"['Norman Reedus', 'Kseniya Buravskaya', 'Slava Schoot', 'Konstantin Yushkevich', 'Aleksandr Lenkov', 'Yuriy Dumchev', 'Valery Maryanov', 'Aleksandr Yakovlev', 'Vladimir Kuleshov', 'Nikita Emshanov']","['Sergei Kozlov', 'Eduard Galkin', 'Henry Richardson', 'Christopher Tuffin', 'Andrei Konchalovsky', 'Oleg Moguchyov', 'Dmitriy Dobuzhinskiy', 'Andrei Konchalovsky', 'Chris Solimine', 'Chris Solimine']",['RU'],Released,"Trouble seems to find Ray Perso, or maybe he just looks for it. First he's busted for hacking Manhattan's ATM banking system - sending twenties flying on every street corner. Then he's sprung from the Computer Rehab by a Russian gangster and smuggled to Moscow to work for an imprisoned ""businessman"". Maneuvering his way through the chaotic and violent Moscow Underworld, Ray finds love. But, his bliss is short-lived when he finds out someone has 40 million reasons to want him dead!",0.568,3.3,12,They have 40 million reasons to want him dead!,"['Thriller', 'Action']","['000 Luxmegalliance Creativity Ltd', 'Park Productions']"
2728,Postal,2007-10-18,100,15000000,146741,"['Zack Ward', 'Dave Foley', 'Chris Coppola', 'Jackie Tohn', 'J.K. Simmons', 'Ralf Moeller', 'Verne Troyer', 'Chris Spencer', 'Larry Thomas', 'Michael Paré']","['Uwe Boll', 'Monique Ganderton', 'Andrea Kinsky', 'Krista Bell', 'Owen Walstrom', 'Rikki Gagne', 'David Mylrea', 'Nesta Chapman', 'Uwe Boll', 'Uwe Boll']","['CA', 'DE', 'US']",Released,"The story begins with a regular Joe who tries desperately to seek employment, but embarks on a violent rampage when he teams up with cult leader Uncle Dave. Their first act is to heist an amusement park, only to learn that the Taliban are planning the same heist as well. Chaos ensues, and now the Postal Dude must not only take on terrorists but also political figures.",1.674,4.637,386,Some comedies go too far... others start there.,"['Comedy', 'Action', 'Adventure', 'Crime', 'Thriller']","['Running With Scissors', 'Boll Kino Beteiligungs GmbH & Co. KG', 'Pitchblack Pictures', 'Vincent Pictures', 'Taurus Film', 'Kinostar', 'EuroVideo Medien GmbH', 'Vivendi Entertainment', 'Freestyle Releasing']"
22331,The Ten Commandments,2007-10-19,88,10000000,1100000,"['Alfred Molina', 'Ben Kingsley', 'Elliott Gould', 'Christian Slater', 'Scott McNeil', 'Christopher Gaze', 'Kathleen Barr', 'Lee Tockar', 'Matt Hill', 'Tabitha St. Germain']","['John Stronach', 'Bill Boyce', 'Cindy Bond', 'John Stronach', 'Ed Naha', 'Henoch Kloosterboer', 'Reg Powell']",['US'],Released,"This vibrantly animated feature recounts the biblical epic of the Hebrew prophet Moses and the Ten Commandments. Led by the word of God, Moses challenges the ominous Egyptian pharaoh, performs miracles and guides the chosen people on a 40-year journey through the desert to free them from captivity and lead them to the Promised Land.",0.9568,5.6,42,An ordinary man. An extraordinary calling.,"['Animation', 'Drama', 'Family', 'Fantasy']","['Promenade Pictures', 'Ten Chimneys Entertainment']"
13198,Wristcutters: A Love Story,2007-10-19,88,1000000,454026,"['Patrick Fugit', 'Shannyn Sossamon', 'Shea Whigham', 'Leslie Bibb', 'Mikal P. Lazarev', 'Mark Boone Junior', 'Abraham Benrubi', 'Mary Pat Gleason', 'Clayne Crawford', 'Anthony Azizi']","['Goran Dukić', 'Joe Milner', 'Joe Milner', ""Thomas O'Neil Younkman"", 'Sherri Simmons', 'Mikal P. Lazarev', 'Charles Arthur Berg', 'Tatiana Kelly', 'Chris Coen', 'Jonathan Schwartz']","['GB', 'US']",Released,"Zia, distraught over breaking up with his girlfriend, decides to end it all. Unfortunately, he discovers that there is no real ending, only a run-down afterlife that is strikingly similar to his old one, just a bit worse. Discovering that his ex-girlfriend has also ""offed"" herself, he sets out on a road trip to find her.",1.8753,6.966,615,"Life is a trip, but the afterlife is one hell of a ride.","['Comedy', 'Drama', 'Fantasy', 'Romance']","['No Matter Pictures', 'Halcyon Pictures', 'Super Crispy Entertainment']"
10759,The Comebacks,2007-10-19,107,15000000,13500000,"['Carl Weathers', 'David Koechner', 'Melora Hardin', 'Matthew Lawrence', 'Brooke Nevin', 'Nick Searcy', ""Robert Ri'chard"", 'George Back', 'Noureen DeWulf', 'Jesse García']","['Tom Brady', 'Ed Yeager', 'Andrew Jacobson', 'Andrew Panay', 'Christopher Lennertz', 'Adam F. Goldberg', 'Jeffrey Harlacker', 'Alan Edward Bell', 'Rebecca Mangieri', 'Barbara Fiorentino']",['US'],Released,"Out-of-luck coach Lambeau Fields takes a rag-tag bunch of college misfits and drives them towards the football championships. In the process, this life-long loser discovers that he is a winner after all by redeeming himself, saving his relationship with his family and friends, and finding that there is indeed, no ""I"" in ""team""!",1.8939,4.9,165,Keep your eye on the ball.,['Comedy'],"['Fox Atomic', '20th Century Fox']"
33586,Heavy Petting,2007-10-20,92,2800000,406362,"['Malin Åkerman', 'Brendan Hines', 'Kevin Sussman', 'Mike Doyle', 'Juan Carlos Hernández', 'Sam Coppola', 'Jennifer Ikeda', 'Krysten Ritter', 'Allie Woods Jr.', 'Anthony Fazio']","['Marcel Sarmiento', 'Marcel Sarmiento', 'Gill Holland', 'Rachel Connors', 'Pastor Alvarado III', 'Beau J. Genot', 'Rick Sarmiento', 'Peter Glatzer', 'Rachel Greene', 'Ani Williams']",['US'],Released,"Charlie thinks he's met the perfect woman, but in order to be with her, he must first get past her dog. Just when he thinks all is lost, he realizes that he loves the dog too! Now he must do everything he can to keep them both.",0.7077,4.2,46,Both these guys are out to win her heart... and it's gonna get ruff.,"['Comedy', 'Romance']",['SarcoFilms']
14913,Boogeyman 2,2007-10-20,93,4500000,1798418,"['Danielle Savre', 'Matt Cohen', 'Chrissy Calhoun', 'Michael Graziadei', 'Mae Whitman', ""Renée O'Connor"", 'Tobin Bell', 'Johnny Simmons', 'David Gallagher', 'Lesli Margherita']","['Jeff Betancourt', 'Elaine Montalvo', 'Gary Bryman', 'Joseph LoDuca', 'John Philpotts', 'Robert Tapert', 'Nelson Cragg', 'Brian Sieve', 'Eleanor Sabaduquia', 'Lauren Bass']",['US'],Released,"A young woman attempts to cure her phobia of the boogeyman by checking herself into a mental health facility, only to realize too late that she is now helplessly trapped with her own greatest fear.",1.4595,5.466,293,Fear. In The Flesh.,"['Horror', 'Thriller']","['Destination Films', 'Ghost House Pictures']"
4515,Lions for Lambs,2007-10-22,92,35000000,64811540,"['Meryl Streep', 'Tom Cruise', 'Robert Redford', 'Andrew Garfield', 'Michael Peña', 'Derek Luke', 'Peter Berg', 'Kevin Dunn', 'Christopher May', 'Larry Bates']","['Robert Redford', 'François Audouy', 'Andrew Hauptman', 'Joe Hutshing', 'Mary Zophres', 'Avy Kaufman', 'Matthew Michael Carnahan', 'Tracy Falco', 'Philippe Rousselot', 'Robert Redford']",['US'],Released,"Three stories told simultaneously in ninety minutes of real time: a Republican Senator who's a presidential hopeful gives an hour-long interview to a skeptical television reporter, detailing a strategy for victory in Afghanistan; two special forces ambushed on an Afghani ridge await rescue as Taliban forces close in; a poli-sci professor at a California college invites a student to re-engage.",1.7348,6.01,827,"If you don't STAND for something, you might FALL for anything.","['Action', 'Adventure', 'Drama', 'History']","['Wildwood Enterprises', 'Andell Entertainment', 'Brat Na Pont Productions', 'United Artists']"
663,Saw IV,2007-10-25,93,10000000,139352653,"['Tobin Bell', 'Costas Mandylor', 'Scott Patterson', 'Betsy Russell', 'Lyriq Bent', 'Athena Karkanis', 'Louis Ferreira', 'Simon Reynolds', 'Donnie Wahlberg', 'Angus Macfadyen']","['Daniel J. Heffner', 'James Wan', 'Mark Burg', 'Charlie Clouser', 'Kevin Greutert', 'Oren Koules', 'Leigh Whannell', 'Alex Kavanagh', 'Jason Constantine', 'David A. Armstrong']",['US'],Released,"Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit.",4.8026,6.2,4070,You thought it was over...but the games have just begun.,"['Horror', 'Thriller', 'Crime']","['Twisted Pictures', 'Lionsgate']"
7797,Youth Without Youth,2007-10-26,125,1000000,2624759,"['Tim Roth', 'Alexandra Maria Lara', 'Bruno Ganz', 'André Hennicke', 'Marcel Iureș', 'Adrian Pintea', 'Florin Piersic Jr.', 'Zoltan Butuc', 'Anamaria Marinca', 'Alexandra Pirici']","['Francis Ford Coppola', 'Francis Ford Coppola', 'Mircea Eliade', 'Anahid Nazarian', 'Fred Roos', 'Mihai Malaimare Jr.', 'Osvaldo Golijov', 'Walter Murch', 'Florin Kevorkian', 'Roman Coppola']","['US', 'RO', 'FR', 'IT', 'DE', 'BG']",Released,"Professor of language and philosophy Dominic Matei is struck by lightning and  ages backwards from 70 to 40 in a week, attracting the world and the Nazis. While on the run, the professor meets a young woman who has her own experience with a lightning storm. Not only does Dominic find love again, but her new abilities hold the key to his research.",1.3271,6.122,237,,"['Fantasy', 'Drama', 'Mystery']","['American Zoetrope', 'SRG Atelier', 'Pricel', 'BiM Distribuzione']"
7211,Dan in Real Life,2007-10-26,98,25000000,68474305,"['Steve Carell', 'Juliette Binoche', 'Dane Cook', 'Alison Pill', 'Britt Robertson', 'Marlene Lawston', 'Dianne Wiest', 'John Mahoney', 'Emily Blunt', 'Amy Ryan']","['Pierce Gardner', 'Peter Hedges', 'Sarah Flack', 'Jonathan Shestack', 'Noah Rosen', 'Brad Epstein', 'Lawrence Sher', 'Sondre Lerche', 'Peter Hedges', 'Mari-Jo Winkler']",['US'],Released,"Advice columnist Dan Burns is an expert on relationships, but somehow struggles to succeed as a brother, a son and a single parent to three precocious daughters. Things get even more complicated when Dan finds out that the woman he falls in love with is actually his brother's new girlfriend.",2.1207,6.575,1333,Something's happening to Dan. It's confusing. It's awkward. It's family.,"['Comedy', 'Romance', 'Drama']","['Touchstone Pictures', 'Focus Features', 'Jon Shestack Productions']"
5559,Bee Movie,2007-10-28,91,150000000,287594577,"['Jerry Seinfeld', 'Renée Zellweger', 'Matthew Broderick', 'Patrick Warburton', 'John Goodman', 'Chris Rock', 'Kathy Bates', 'Barry Levinson', 'Larry King', 'Ray Liotta']","['Steve Hickner', 'Simon J. Smith', 'Jerry Seinfeld', 'Christina Steinberg', 'Nick Fletcher', 'Jane Poole', 'David C. Lawson', 'Kevin Andrus', 'Chris Bancroft', 'Christophe Lautrette']",['US'],Released,"Barry B. Benson, a recent college graduate who wants more out of his life than making honey, decides to sue the human race after learning about the exploitation of bees at the hands of mankind. What will happen next?",7.1044,6.0,5206,Honey just got funny.,"['Family', 'Animation', 'Adventure', 'Comedy']","['Columbus 81 Productions', 'DreamWorks Animation']"
